Date,Price,Open,High,Low,Vol.,Change %
"Jun 05, 2009","3,971.20","3,937.80","4,021.30","3,937.80",1.54B,0.93%
"Jun 04, 2009","3,934.60","3,993.30","3,995.00","3,926.40",1.56B,-2.06%
"Jun 03, 2009","4,017.20","3,951.50","4,017.20","3,945.90",1.62B,1.56%
"Jun 02, 2009","3,955.30","3,912.20","3,966.60","3,912.20",1.56B,1.56%
"Jun 01, 2009","3,894.40","3,826.40","3,895.00","3,810.20",1.27B,2.00%
"May 29, 2009","3,818.00","3,774.20","3,822.80","3,771.20",1.67B,1.66%
"May 28, 2009","3,755.70","3,782.50","3,783.20","3,737.30",1.14B,-1.19%
"May 27, 2009","3,801.10","3,798.90","3,836.90","3,798.50",1.38B,0.34%
"May 26, 2009","3,788.40","3,736.20","3,788.40","3,723.10",1.02B,1.35%
"May 25, 2009","3,737.90","3,763.70","3,784.50","3,722.00",834.98M,-0.63%
"May 22, 2009","3,761.60","3,795.50","3,796.20","3,751.80",1.00B,-1.37%
"May 21, 2009","3,813.90","3,824.80","3,830.30","3,792.20",1.14B,-0.28%
"May 20, 2009","3,824.60","3,826.10","3,831.50","3,791.50",1.02B,0.19%
"May 19, 2009","3,817.30","3,759.10","3,821.20","3,758.40",1.10B,2.19%
"May 18, 2009","3,735.60","3,763.80","3,763.80","3,714.90",774.52M,-1.00%
"May 15, 2009","3,773.20","3,743.40","3,791.70","3,741.90",1.13B,1.34%
"May 14, 2009","3,723.40","3,823.10","3,823.40","3,722.70",1.24B,-3.44%
"May 13, 2009","3,856.10","3,877.70","3,894.40","3,838.60",1.19B,-0.54%
"May 12, 2009","3,877.20","3,914.20","3,914.20","3,856.10",1.16B,-1.24%
"May 11, 2009","3,926.00","3,943.20","3,960.40","3,901.40",1.62B,-0.40%
"May 08, 2009","3,941.70","3,919.00","3,943.20","3,906.60",953.73M,0.08%
"May 07, 2009","3,938.70","3,890.60","3,954.20","3,890.10",1.41B,1.85%
"May 06, 2009","3,867.10","3,890.20","3,907.80","3,851.90",1.16B,-0.60%
"May 05, 2009","3,890.40","3,902.60","3,943.40","3,880.60",1.24B,0.19%
"May 04, 2009","3,883.00","3,781.50","3,883.00","3,781.50",1.00B,3.01%
"May 01, 2009","3,769.60","3,771.40","3,784.00","3,754.20",833.10M,-0.29%
"Apr 30, 2009","3,780.50","3,713.90","3,799.30","3,713.40",1.13B,2.31%
"Apr 29, 2009","3,695.30","3,694.60","3,723.90","3,679.80",1.02B,-0.35%
"Apr 28, 2009","3,708.40","3,728.60","3,777.90","3,701.10",857.84M,-0.62%
"Apr 27, 2009","3,731.60","3,725.00","3,780.80","3,680.60",744.80M,0.52%
"Apr 24, 2009","3,712.30","3,744.60","3,754.40","3,687.00",979.73M,-0.82%
"Apr 23, 2009","3,743.00","3,677.10","3,745.40","3,675.00",981.27M,2.04%
"Apr 22, 2009","3,668.20","3,689.60","3,701.50","3,661.20",945.96M,-0.25%
"Apr 21, 2009","3,677.40","3,740.30","3,740.30","3,661.00",852.76M,-2.43%
"Apr 20, 2009","3,769.00","3,777.90","3,788.00","3,731.70",929.70M,-0.20%
"Apr 17, 2009","3,776.70","3,785.60","3,851.20","3,776.70",1.03B,0.03%
"Apr 16, 2009","3,775.70","3,753.20","3,804.20","3,752.30",928.94M,0.75%
"Apr 15, 2009","3,747.50","3,746.10","3,763.30","3,734.40",888.19M,-0.14%
"Apr 14, 2009","3,752.90","3,697.00","3,775.30","3,696.40",884.43M,2.21%
"Apr 09, 2009","3,671.60","3,626.80","3,675.20","3,626.10",719.17M,1.44%
"Apr 08, 2009","3,619.50","3,691.30","3,691.30","3,610.90",887.74M,-2.34%
"Apr 07, 2009","3,706.30","3,742.60","3,743.10","3,704.50",1.14B,-1.34%
"Apr 06, 2009","3,756.60","3,733.80","3,763.10","3,733.40",1.07B,0.56%
"Apr 03, 2009","3,735.60","3,704.60","3,750.10","3,704.60",1.24B,1.51%
"Apr 02, 2009","3,680.20","3,593.50","3,703.20","3,592.90",1.21B,2.81%
"Apr 01, 2009","3,579.70","3,583.60","3,598.70","3,550.90",1.01B,-0.07%
"Mar 31, 2009","3,582.10","3,586.80","3,622.50","3,570.50",996.55M,-0.62%
"Mar 30, 2009","3,604.40","3,658.00","3,658.90","3,592.80",694.72M,-1.85%
"Mar 27, 2009","3,672.30","3,656.90","3,706.60","3,656.90",1.14B,0.70%
"Mar 26, 2009","3,646.60","3,610.90","3,666.30","3,603.70",1.00B,1.03%
"Mar 25, 2009","3,609.30","3,564.00","3,626.30","3,558.70",1.00B,0.82%
"Mar 24, 2009","3,580.00","3,579.30","3,646.20","3,574.90",1.12B,0.84%
"Mar 23, 2009","3,550.30","3,469.90","3,550.30","3,456.20",915.48M,2.44%
"Mar 20, 2009","3,465.80","3,499.10","3,499.20","3,464.00",1.46B,-0.41%
"Mar 19, 2009","3,480.20","3,454.60","3,500.70","3,454.60",2.12B,0.98%
"Mar 18, 2009","3,446.30","3,453.60","3,487.50","3,435.60",1.46B,-0.16%
"Mar 17, 2009","3,451.90","3,351.60","3,451.90","3,350.50",1.19B,3.09%
"Mar 16, 2009","3,348.40","3,345.80","3,376.40","3,339.90",1.46B,0.10%
"Mar 13, 2009","3,345.20","3,255.10","3,353.50","3,254.30",1.21B,3.39%
"Mar 12, 2009","3,235.50","3,254.40","3,272.70","3,225.00",787.09M,-0.27%
"Mar 11, 2009","3,244.40","3,217.00","3,265.40","3,216.40",1.08B,1.88%
"Mar 10, 2009","3,184.50","3,148.50","3,184.50","3,120.80",860.57M,0.95%
"Mar 09, 2009","3,154.50","3,165.50","3,177.30","3,135.50",650.35M,0.29%
"Mar 06, 2009","3,145.50","3,169.60","3,170.80","3,124.30",858.34M,-1.35%
"Mar 05, 2009","3,188.50","3,200.80","3,218.30","3,178.10",1.03B,0.70%
"Mar 04, 2009","3,166.40","3,208.20","3,211.20","3,142.50",874.02M,-1.64%
"Mar 03, 2009","3,219.20","3,250.60","3,250.60","3,153.50",992.97M,-0.95%
"Mar 02, 2009","3,250.10","3,329.40","3,330.40","3,233.90",866.00M,-2.82%
"Feb 27, 2009","3,344.50","3,344.30","3,364.20","3,312.40",1.36B,-0.03%
"Feb 26, 2009","3,345.50","3,329.50","3,366.70","3,320.70",919.22M,0.54%
"Feb 25, 2009","3,327.50","3,355.40","3,382.90","3,315.30",984.72M,-0.12%
"Feb 24, 2009","3,331.60","3,332.60","3,337.00","3,296.20",784.43M,-0.58%
"Feb 23, 2009","3,351.20","3,386.90","3,386.90","3,312.60",803.77M,-1.50%
"Feb 20, 2009","3,402.40","3,449.60","3,450.60","3,381.00",731.33M,-1.35%
"Feb 19, 2009","3,448.90","3,409.70","3,473.70","3,390.20",922.47M,1.05%
"Feb 18, 2009","3,413.20","3,435.30","3,437.60","3,368.10",1.03B,-1.48%
"Feb 17, 2009","3,464.30","3,507.80","3,538.50","3,447.50",959.85M,-1.50%
"Feb 16, 2009","3,516.90","3,548.80","3,548.80","3,499.70",561.97M,-1.19%
"Feb 13, 2009","3,559.10","3,508.00","3,559.50","3,507.10",737.76M,1.27%
"Feb 12, 2009","3,514.30","3,475.80","3,553.70","3,474.40",815.25M,1.15%
"Feb 11, 2009","3,474.40","3,458.40","3,474.40","3,409.60",607.62M,-0.41%
"Feb 10, 2009","3,488.70","3,515.90","3,523.80","3,462.90",668.30M,-0.57%
"Feb 09, 2009","3,508.60","3,498.40","3,528.40","3,495.80",745.40M,1.12%
"Feb 06, 2009","3,469.90","3,441.00","3,493.20","3,441.00",755.56M,1.20%
"Feb 05, 2009","3,428.60","3,460.30","3,460.90","3,414.50",857.62M,-0.27%
"Feb 04, 2009","3,437.90","3,503.20","3,514.20","3,428.00",923.40M,-2.02%
"Feb 03, 2009","3,508.70","3,505.80","3,578.70","3,503.30",962.47M,0.32%
"Feb 02, 2009","3,497.40","3,519.40","3,523.20","3,480.50",596.95M,-1.22%
"Jan 30, 2009","3,540.70","3,513.50","3,548.40","3,471.60",813.10M,0.41%
"Jan 29, 2009","3,526.20","3,525.20","3,564.10","3,506.60",788.74M,0.88%
"Jan 28, 2009","3,495.50","3,451.70","3,505.90","3,417.10",724.88M,1.50%
"Jan 27, 2009","3,444.00","3,376.00","3,445.80","3,374.00",659.31M,3.03%
"Jan 23, 2009","3,342.70","3,470.90","3,471.20","3,342.70",828.91M,-4.13%
"Jan 22, 2009","3,486.80","3,457.20","3,492.20","3,445.70",601.19M,1.28%
"Jan 21, 2009","3,442.80","3,459.50","3,459.90","3,409.70",661.24M,-0.97%
"Jan 20, 2009","3,476.60","3,563.50","3,563.50","3,441.00",594.55M,-3.14%
"Jan 19, 2009","3,589.30","3,556.00","3,602.00","3,556.00",425.34M,1.08%
"Jan 16, 2009","3,550.90","3,550.00","3,576.70","3,541.60",545.85M,0.61%
"Jan 15, 2009","3,529.50","3,648.00","3,649.50","3,515.10",672.37M,-4.27%
"Jan 14, 2009","3,687.00","3,664.70","3,690.80","3,641.10",623.24M,0.89%
"Jan 13, 2009","3,654.60","3,665.50","3,665.50","3,610.70",582.24M,-0.78%
"Jan 12, 2009","3,683.30","3,722.00","3,722.00","3,655.80",530.13M,-1.40%
"Jan 09, 2009","3,735.70","3,706.80","3,741.00","3,696.00",577.92M,1.12%
"Jan 08, 2009","3,694.30","3,746.20","3,746.70","3,662.60",639.53M,-2.26%
"Jan 07, 2009","3,779.70","3,769.70","3,817.90","3,767.70",1.02B,0.99%
"Jan 06, 2009","3,742.70","3,692.00","3,762.20","3,692.00",691.80M,1.51%
"Jan 05, 2009","3,687.00","3,742.50","3,768.40","3,669.80",681.31M,-0.72%
"Jan 02, 2009","3,713.80","3,723.90","3,767.50","3,674.80",333.73M,-0.23%
"Dec 31, 2008","3,722.30","3,667.00","3,729.80","3,667.00",359.81M,1.86%
"Dec 30, 2008","3,654.20","3,624.50","3,672.50","3,597.90",411.51M,0.91%
"Dec 29, 2008","3,621.10","3,594.80","3,657.80","3,572.70",508.50M,1.09%
"Dec 24, 2008","3,582.20","3,534.60","3,599.30","3,529.10",367.26M,1.44%
"Dec 23, 2008","3,531.40","3,550.50","3,574.40","3,494.30",613.43M,-0.73%
"Dec 22, 2008","3,557.40","3,620.10","3,627.70","3,552.30",566.34M,-1.61%
"Dec 19, 2008","3,615.70","3,556.10","3,620.50","3,509.10",1.68B,0.96%
"Dec 18, 2008","3,581.20","3,578.20","3,581.20","3,516.80",2.07B,0.30%
"Dec 17, 2008","3,570.60","3,572.40","3,635.80","3,549.90",932.18M,0.40%
"Dec 16, 2008","3,556.20","3,589.30","3,589.30","3,507.70",1.01B,-0.98%
"Dec 15, 2008","3,591.40","3,536.00","3,664.40","3,535.60",919.18M,2.31%
"Dec 12, 2008","3,510.40","3,586.50","3,586.50","3,474.10",722.74M,-2.43%
"Dec 11, 2008","3,598.00","3,660.70","3,670.80","3,550.40",792.36M,-1.17%
"Dec 10, 2008","3,640.70","3,609.00","3,653.90","3,557.60",813.56M,1.01%
"Dec 09, 2008","3,604.30","3,655.60","3,655.60","3,563.40",762.56M,-0.75%
"Dec 08, 2008","3,631.60","3,506.80","3,647.70","3,505.80",796.58M,4.06%
"Dec 05, 2008","3,489.90","3,510.40","3,557.70","3,485.20",725.01M,-1.20%
"Dec 04, 2008","3,532.40","3,553.40","3,610.80","3,522.40",807.69M,-0.04%
"Dec 03, 2008","3,533.80","3,555.30","3,621.90","3,497.00",682.43M,0.16%
"Dec 02, 2008","3,528.20","3,630.90","3,630.90","3,528.20",798.59M,-4.16%
"Dec 01, 2008","3,681.20","3,738.90","3,738.90","3,648.80",723.39M,-1.64%
"Nov 28, 2008","3,742.50","3,604.60","3,742.50","3,604.60",1.00B,4.31%
"Nov 27, 2008","3,588.00","3,594.20","3,659.40","3,576.10",856.00M,1.36%
"Nov 26, 2008","3,540.00","3,617.30","3,621.70","3,536.80",843.43M,-2.30%
"Nov 25, 2008","3,623.40","3,477.90","3,623.40","3,476.60",1.15B,5.79%
"Nov 24, 2008","3,425.10","3,431.70","3,441.50","3,362.00",820.45M,0.25%
"Nov 21, 2008","3,416.50","3,325.50","3,416.50","3,217.50",1.20B,1.90%
"Nov 20, 2008","3,352.90","3,463.80","3,463.80","3,340.30",1.08B,-4.19%
"Nov 19, 2008","3,499.60","3,539.00","3,570.80","3,438.80",1.02B,-0.67%
"Nov 18, 2008","3,523.20","3,635.30","3,664.30","3,506.20",760.19M,-3.55%
"Nov 17, 2008","3,653.00","3,728.40","3,729.20","3,616.40",659.18M,-2.54%
"Nov 14, 2008","3,748.10","3,745.40","3,858.40","3,745.40",715.54M,1.37%
"Nov 13, 2008","3,697.30","3,876.60","3,876.60","3,697.30",932.96M,-5.86%
"Nov 12, 2008","3,927.30","3,944.80","3,966.70","3,892.70",846.56M,-0.85%
"Nov 11, 2008","3,960.90","4,087.20","4,088.80","3,926.90",890.33M,-3.58%
"Nov 10, 2008","4,107.80","4,066.90","4,159.80","4,066.90",819.59M,1.39%
"Nov 07, 2008","4,051.30","4,099.20","4,100.20","3,963.80",743.00M,-2.37%
"Nov 06, 2008","4,149.70","4,281.70","4,283.10","4,144.90",838.03M,-4.31%
"Nov 05, 2008","4,336.60","4,253.80","4,340.50","4,250.50",1.21B,2.88%
"Nov 04, 2008","4,215.10","4,198.20","4,226.80","4,135.90",562.10M,-0.15%
"Nov 03, 2008","4,221.50","4,041.60","4,221.50","4,018.00",767.39M,5.06%
"Oct 31, 2008","4,018.00","3,992.60","4,018.00","3,938.20",1.04B,0.42%
"Oct 30, 2008","4,001.10","3,869.50","4,022.40","3,868.10",1.06B,4.04%
"Oct 29, 2008","3,845.60","3,835.30","3,976.20","3,817.40",1.13B,1.34%
"Oct 28, 2008","3,794.60","3,801.40","3,805.00","3,724.80",881.49M,-0.38%
"Oct 27, 2008","3,809.20","3,874.50","3,874.50","3,761.10",737.79M,-1.56%
"Oct 24, 2008","3,869.40","3,970.70","4,029.20","3,830.00",696.06M,-2.64%
"Oct 23, 2008","3,974.40","4,087.50","4,087.50","3,973.20",762.40M,-4.37%
"Oct 22, 2008","4,156.10","4,269.50","4,269.50","4,156.10",732.34M,-3.40%
"Oct 21, 2008","4,302.50","4,184.50","4,302.50","4,183.70",780.14M,3.87%
"Oct 20, 2008","4,142.30","3,994.20","4,142.30","3,994.20",992.17M,4.32%
"Oct 17, 2008","3,970.80","4,039.50","4,150.40","3,963.20",892.19M,-1.06%
"Oct 16, 2008","4,013.40","4,225.10","4,225.10","3,995.20",867.15M,-6.67%
"Oct 15, 2008","4,300.00","4,329.50","4,330.80","4,265.40",844.69M,-0.81%
"Oct 14, 2008","4,335.20","4,248.10","4,442.40","4,247.80",1.08B,3.70%
"Oct 13, 2008","4,180.70","3,990.80","4,202.30","3,990.80",945.91M,5.55%
"Oct 10, 2008","3,960.70","4,275.00","4,275.00","3,960.70",1.08B,-8.34%
"Oct 09, 2008","4,320.90","4,391.00","4,393.80","4,269.90",975.68M,-1.53%
"Oct 08, 2008","4,388.10","4,563.20","4,563.60","4,381.80",731.38M,-4.99%
"Oct 07, 2008","4,618.70","4,504.30","4,652.90","4,391.90",792.26M,1.72%
"Oct 06, 2008","4,540.40","4,690.80","4,690.80","4,515.00",316.52M,-3.30%
"Oct 03, 2008","4,695.40","4,717.40","4,718.00","4,633.20",590.87M,-1.38%
"Oct 02, 2008","4,761.10","4,795.70","4,832.50","4,757.30",618.19M,-0.70%
"Oct 01, 2008","4,794.60","4,636.30","4,794.60","4,636.30",546.38M,4.22%
"Sep 30, 2008","4,600.50","4,715.00","4,716.30","4,540.70",756.23M,-4.30%
"Sep 29, 2008","4,807.40","4,903.90","4,956.60","4,782.90",515.00M,-1.99%
"Sep 26, 2008","4,904.80","4,935.90","4,990.50","4,837.90",796.29M,-0.46%
"Sep 25, 2008","4,927.40","4,954.20","4,983.00","4,925.30",786.29M,-1.09%
"Sep 24, 2008","4,981.90","4,917.30","4,987.50","4,916.10",799.93M,1.19%
"Sep 23, 2008","4,923.50","4,987.40","4,987.40","4,882.10",623.98M,-1.93%
"Sep 22, 2008","5,020.50","4,923.90","5,020.50","4,916.50",1.12B,4.50%
"Sep 19, 2008","4,804.10","4,637.30","4,828.30","4,637.30",1.66B,4.27%
"Sep 18, 2008","4,607.30","4,668.80","4,670.10","4,527.40",1.88B,-2.43%
"Sep 17, 2008","4,722.20","4,759.60","4,822.40","4,700.60",1.30B,-0.60%
"Sep 16, 2008","4,750.80","4,778.20","4,781.40","4,685.50",1.20B,-1.39%
"Sep 15, 2008","4,817.70","4,904.00","4,905.10","4,770.90",729.07M,-1.76%
"Sep 12, 2008","4,903.80","4,834.20","4,903.80","4,828.40",768.18M,1.86%
"Sep 11, 2008","4,814.30","4,916.60","4,917.60","4,811.40",809.13M,-1.86%
"Sep 10, 2008","4,905.50","4,927.70","4,929.20","4,848.00",876.14M,-1.50%
"Sep 09, 2008","4,980.10","5,049.80","5,050.10","4,963.70",870.52M,-1.72%
"Sep 08, 2008","5,067.50","4,877.70","5,081.70","4,877.10",817.62M,3.90%
"Sep 05, 2008","4,877.10","4,947.60","4,948.00","4,837.60",849.32M,-2.06%
"Sep 04, 2008","4,979.50","5,051.20","5,081.50","4,952.30",837.44M,-1.59%
"Sep 03, 2008","5,060.00","5,102.90","5,144.30","5,033.80",889.86M,-1.09%
"Sep 02, 2008","5,116.00","5,096.50","5,177.20","5,096.50",724.37M,-0.04%
"Sep 01, 2008","5,118.30","5,128.70","5,129.40","5,093.40",563.23M,-0.34%
"Aug 29, 2008","5,135.60","5,073.90","5,146.30","5,068.60",977.99M,1.36%
"Aug 28, 2008","5,066.50","5,022.10","5,087.70","5,021.60",803.89M,1.10%
"Aug 27, 2008","5,011.20","5,012.60","5,038.30","4,968.50",717.82M,0.07%
"Aug 26, 2008","5,007.50","4,995.40","5,007.50","4,895.00",657.77M,-0.15%
"Aug 25, 2008","5,014.90","4,941.80","5,036.60","4,938.90",704.68M,1.69%
"Aug 22, 2008","4,931.40","4,893.00","4,936.60","4,891.80",1.00B,1.15%
"Aug 21, 2008","4,875.20","4,944.20","4,944.50","4,868.20",916.05M,-1.10%
"Aug 20, 2008","4,929.50","4,878.20","4,931.50","4,875.40",874.23M,1.30%
"Aug 19, 2008","4,866.40","4,963.70","4,964.50","4,866.40",734.33M,-2.38%
"Aug 18, 2008","4,985.00","4,979.70","5,031.60","4,934.10",600.75M,0.07%
"Aug 15, 2008","4,981.70","4,972.80","4,999.50","4,950.30",726.54M,0.01%
"Aug 14, 2008","4,981.10","4,974.00","5,064.40","4,968.20",918.11M,0.60%
"Aug 13, 2008","4,951.60","5,034.10","5,035.10","4,931.70",792.69M,-2.02%
"Aug 12, 2008","5,053.60","5,021.00","5,072.90","5,008.70",786.62M,0.55%
"Aug 11, 2008","5,026.10","4,993.90","5,055.10","4,992.80",651.24M,0.80%
"Aug 08, 2008","4,986.20","4,968.80","4,992.60","4,911.00",778.60M,0.06%
"Aug 07, 2008","4,983.30","4,978.00","5,004.90","4,940.40",858.79M,0.29%
"Aug 06, 2008","4,969.10","4,847.30","4,978.30","4,847.30",920.60M,3.08%
"Aug 05, 2008","4,820.40","4,848.20","4,851.30","4,758.50",880.52M,-1.38%
"Aug 04, 2008","4,887.70","4,883.10","4,936.40","4,882.70",491.21M,-0.33%
"Aug 01, 2008","4,904.00","4,971.70","4,971.70","4,869.40",608.83M,-1.47%
"Jul 31, 2008","4,977.40","4,959.50","5,015.20","4,959.30",906.99M,0.82%
"Jul 30, 2008","4,936.70","4,870.60","4,958.40","4,843.20",608.25M,1.84%
"Jul 29, 2008","4,847.40","4,912.80","4,916.80","4,819.40",695.64M,-1.52%
"Jul 28, 2008","4,922.10","4,960.00","4,965.70","4,885.80",706.79M,-0.97%
"Jul 25, 2008","4,970.50","5,097.70","5,101.50","4,939.80",884.31M,-3.37%
"Jul 24, 2008","5,144.10","5,097.40","5,158.30","5,094.20",821.40M,0.76%
"Jul 23, 2008","5,105.30","5,014.00","5,156.10","5,003.90",946.73M,1.99%
"Jul 22, 2008","5,005.60","5,007.40","5,007.40","4,947.80",765.14M,-0.12%
"Jul 21, 2008","5,011.80","4,865.30","5,011.80","4,860.20",827.52M,3.54%
"Jul 18, 2008","4,840.40","4,891.10","4,905.40","4,825.80",728.80M,-1.24%
"Jul 17, 2008","4,901.00","4,872.60","4,932.60","4,862.10",827.40M,0.62%
"Jul 16, 2008","4,870.60","4,794.00","4,885.80","4,787.50",969.70M,1.14%
"Jul 15, 2008","4,815.70","4,919.00","4,919.00","4,795.80",831.12M,-2.14%
"Jul 14, 2008","4,921.00","4,970.20","4,975.90","4,910.00",681.45M,-1.18%
"Jul 11, 2008","4,979.90","4,955.90","4,990.60","4,931.40",735.02M,0.86%
"Jul 10, 2008","4,937.40","4,985.00","4,986.70","4,916.90",846.36M,-1.49%
"Jul 09, 2008","5,011.90","4,952.40","5,042.20","4,952.40",908.63M,1.60%
"Jul 08, 2008","4,932.90","5,002.60","5,030.80","4,931.50",812.62M,-1.39%
"Jul 07, 2008","5,002.50","5,069.00","5,071.70","4,975.40",612.54M,-1.57%
"Jul 04, 2008","5,082.10","5,005.70","5,082.10","5,005.70",736.76M,1.68%
"Jul 03, 2008","4,998.30","5,047.20","5,047.20","4,969.10",913.82M,-1.89%
"Jul 02, 2008","5,094.80","5,122.40","5,125.70","5,060.60",929.94M,-0.86%
"Jul 01, 2008","5,138.90","5,230.10","5,231.90","5,138.90",740.78M,-1.46%
"Jun 30, 2008","5,215.30","5,254.10","5,305.90","5,212.00",1.08B,-0.41%
"Jun 27, 2008","5,237.00","5,258.40","5,261.00","5,144.70",1.24B,-1.32%
"Jun 26, 2008","5,307.00","5,244.90","5,334.10","5,244.20",1.13B,1.32%
"Jun 25, 2008","5,237.80","5,265.80","5,282.90","5,215.00",1.02B,-0.99%
"Jun 24, 2008","5,290.00","5,287.20","5,295.30","5,241.60",987.90M,0.12%
"Jun 23, 2008","5,283.70","5,265.40","5,293.60","5,211.60",920.03M,-0.09%
"Jun 20, 2008","5,288.30","5,372.50","5,374.90","5,276.20",1.19B,-1.46%
"Jun 19, 2008","5,366.60","5,432.10","5,432.50","5,366.60",1.50B,-1.41%
"Jun 18, 2008","5,443.20","5,418.90","5,444.20","5,385.20",1.07B,0.38%
"Jun 17, 2008","5,422.70","5,384.50","5,422.70","5,310.10",965.00M,0.95%
"Jun 16, 2008","5,371.70","5,390.60","5,405.50","5,357.30",696.29M,-0.12%
"Jun 13, 2008","5,378.10","5,349.80","5,378.10","5,290.00",917.33M,0.92%
"Jun 12, 2008","5,329.20","5,451.60","5,451.60","5,326.00",898.97M,-2.53%
"Jun 11, 2008","5,467.30","5,434.90","5,467.40","5,398.00",954.02M,0.55%
"Jun 10, 2008","5,437.50","5,573.40","5,573.40","5,437.50",860.13M,-2.76%
"Jun 06, 2008","5,592.10","5,562.30","5,619.30","5,562.30",691.81M,1.12%
"Jun 05, 2008","5,530.10","5,569.60","5,576.20","5,514.30",745.14M,-0.97%
"Jun 04, 2008","5,584.50","5,569.60","5,620.20","5,558.70",837.61M,0.18%
"Jun 03, 2008","5,574.20","5,644.50","5,651.90","5,568.90",861.30M,-1.56%
"Jun 02, 2008","5,662.30","5,671.90","5,681.50","5,595.50",733.38M,0.13%
"May 30, 2008","5,654.70","5,692.10","5,692.10","5,641.10",1.48B,-0.96%
"May 29, 2008","5,709.40","5,662.40","5,715.70","5,656.90",947.11M,1.09%
"May 28, 2008","5,648.10","5,708.30","5,720.40","5,628.50",839.04M,-1.16%
"May 27, 2008","5,714.40","5,705.60","5,736.00","5,705.60",579.94M,0.13%
"May 26, 2008","5,707.00","5,746.10","5,749.90","5,699.50",631.52M,-1.06%
"May 23, 2008","5,768.00","5,833.20","5,840.00","5,753.20",901.42M,-1.01%
"May 22, 2008","5,826.90","5,799.50","5,863.80","5,738.90",892.23M,0.06%
"May 21, 2008","5,823.40","5,867.80","5,868.10","5,809.30",723.24M,-1.43%
"May 20, 2008","5,908.10","5,944.50","5,948.30","5,893.80",624.72M,-0.69%
"May 19, 2008","5,949.40","5,950.00","5,980.80","5,933.40",691.36M,0.31%
"May 16, 2008","5,931.00","5,931.40","5,971.50","5,922.70",701.53M,0.68%
"May 15, 2008","5,890.70","5,873.90","5,911.90","5,863.80",1.03B,0.31%
"May 14, 2008","5,872.70","5,823.70","5,887.80","5,808.70",773.95M,1.03%
"May 13, 2008","5,812.70","5,828.10","5,842.00","5,792.30",719.60M,-0.27%
"May 12, 2008","5,828.50","5,774.20","5,846.80","5,774.20",580.64M,0.98%
"May 09, 2008","5,771.80","5,740.60","5,810.70","5,722.80",672.97M,0.85%
"May 08, 2008","5,723.20","5,630.90","5,731.90","5,590.60",790.49M,0.97%
"May 07, 2008","5,668.40","5,726.80","5,747.20","5,656.70",804.29M,-0.58%
"May 06, 2008","5,701.40","5,734.60","5,734.90","5,680.30",617.61M,-0.50%
"May 05, 2008","5,730.30","5,729.70","5,751.60","5,716.50",570.73M,0.52%
"May 02, 2008","5,700.40","5,603.30","5,700.40","5,599.70",745.74M,2.05%
"May 01, 2008","5,585.80","5,592.60","5,593.40","5,538.70",691.88M,-0.17%
"Apr 30, 2008","5,595.40","5,575.10","5,620.50","5,516.00",895.42M,-0.21%
"Apr 29, 2008","5,606.90","5,613.00","5,626.60","5,575.70",663.37M,0.07%
"Apr 28, 2008","5,602.70","5,599.20","5,672.70","5,573.00",667.26M,0.28%
"Apr 24, 2008","5,587.30","5,637.80","5,639.10","5,557.40",881.64M,-1.16%
"Apr 23, 2008","5,652.90","5,564.40","5,653.90","5,564.30",717.61M,1.59%
"Apr 22, 2008","5,564.60","5,597.30","5,597.30","5,524.60",551.17M,-0.64%
"Apr 21, 2008","5,600.30","5,460.40","5,604.00","5,460.30",660.54M,3.14%
"Apr 18, 2008","5,429.70","5,505.70","5,519.10","5,395.00",572.12M,-1.62%
"Apr 17, 2008","5,519.00","5,514.90","5,567.60","5,507.90",757.03M,0.89%
"Apr 16, 2008","5,470.30","5,426.60","5,482.00","5,425.70",704.71M,1.29%
"Apr 15, 2008","5,400.40","5,339.30","5,422.00","5,336.70",671.97M,1.09%
"Apr 14, 2008","5,342.40","5,408.30","5,409.50","5,309.20",589.93M,-1.78%
"Apr 11, 2008","5,439.30","5,442.20","5,456.30","5,386.10",688.40M,-0.13%
"Apr 10, 2008","5,446.40","5,512.10","5,512.60","5,435.00",671.32M,-1.34%
"Apr 09, 2008","5,520.20","5,606.30","5,610.10","5,509.60",647.34M,-0.92%
"Apr 08, 2008","5,571.50","5,625.40","5,630.50","5,554.00",837.48M,-0.95%
"Apr 07, 2008","5,625.00","5,643.70","5,643.70","5,605.40",706.12M,0.10%
"Apr 04, 2008","5,619.60","5,621.30","5,657.70","5,595.90",1.08B,0.19%
"Apr 03, 2008","5,608.90","5,514.00","5,609.40","5,508.90",917.55M,1.93%
"Apr 02, 2008","5,502.90","5,395.20","5,528.10","5,394.20",927.09M,2.64%
"Apr 01, 2008","5,361.20","5,363.40","5,373.30","5,301.00",668.60M,0.10%
"Mar 31, 2008","5,355.70","5,345.60","5,375.00","5,316.90",762.87M,0.09%
"Mar 28, 2008","5,351.10","5,355.00","5,355.00","5,275.20",1.17B,-0.38%
"Mar 27, 2008","5,371.60","5,372.80","5,374.30","5,334.30",807.15M,-0.18%
"Mar 26, 2008","5,381.40","5,327.30","5,389.70","5,322.30",790.66M,1.18%
"Mar 25, 2008","5,318.40","5,170.80","5,354.20","5,170.80",993.51M,3.72%
"Mar 20, 2008","5,127.50","5,237.30","5,242.50","5,127.50",1.94B,-3.06%
"Mar 19, 2008","5,289.10","5,134.10","5,289.10","5,134.10",1.04B,3.99%
